inputfile,table,encoding,check,result,expectedResult,time
./benchmarkTables/Table3_1400.rt,Table3,UeUfVs,consistency,Unknown,Consistent,0.469
./benchmarkTables/Table4_1400.rt,Table4,UeArFs,consistency,Unknown,Consistent,0.473
./benchmarkTables/Table4_1400.rt,Table4,UeArVs,consistency,Unknown,Consistent,0.476
./benchmarkTables/Table4_1400.rt,Table4,UeUfFs,consistency,Unknown,Consistent,0.474
./benchmarkTables/Table4_1400.rt,Table4,UeUfVs,consistency,Unknown,Consistent,0.459
./benchmarkTables/Table1_1450.rt,Table1,UeArFs,consistency,Unknown,Inconsistent,0.487
./benchmarkTables/Table1_1450.rt,Table1,UeArVs,consistency,Unknown,Inconsistent,0.465
./benchmarkTables/Table1_1450.rt,Table1,UeUfFs,consistency,Unknown,Inconsistent,0.452
./benchmarkTables/Table1_1450.rt,Table1,UeUfVs,consistency,Unknown,Inconsistent,0.457
./benchmarkTables/Table2_1450.rt,Table2,UeArFs,consistency,Unknown,Inconsistent,0.492
./benchmarkTables/Table2_1450.rt,Table2,UeArVs,consistency,Unknown,Inconsistent,0.474
./benchmarkTables/Table2_1450.rt,Table2,UeUfFs,consistency,Unknown,Inconsistent,0.466
./benchmarkTables/Table2_1450.rt,Table2,UeUfVs,consistency,Unknown,Inconsistent,0.469
./benchmarkTables/Table3_1450.rt,Table3,UeArFs,consistency,Unknown,Consistent,0.489
./benchmarkTables/Table3_1450.rt,Table3,UeArVs,consistency,Unknown,Consistent,0.475
./benchmarkTables/Table3_1450.rt,Table3,UeUfFs,consistency,Unknown,Consistent,0.464
./benchmarkTables/Table3_1450.rt,Table3,UeUfVs,consistency,Unknown,Consistent,0.473
./benchmarkTables/Table4_1450.rt,Table4,UeArFs,consistency,Unknown,Consistent,0.483
./benchmarkTables/Table4_1450.rt,Table4,UeArVs,consistency,Unknown,Consistent,0.464
./benchmarkTables/Table4_1450.rt,Table4,UeUfFs,consistency,Unknown,Consistent,0.470
./benchmarkTables/Table4_1450.rt,Table4,UeUfVs,consistency,Unknown,Consistent,0.480
./benchmarkTables/Table1_1500.rt,Table1,UeArFs,consistency,Unknown,Inconsistent,0.492
./benchmarkTables/Table1_1500.rt,Table1,UeArVs,consistency,Unknown,Inconsistent,0.467
./benchmarkTables/Table1_1500.rt,Table1,UeUfFs,consistency,Unknown,Inconsistent,0.468
./benchmarkTables/Table1_1500.rt,Table1,UeUfVs,consistency,Unknown,Inconsistent,0.464
./benchmarkTables/Table2_1500.rt,Table2,UeArFs,consistency,Unknown,Inconsistent,0.471
./benchmarkTables/Table2_1500.rt,Table2,UeArVs,consistency,Unknown,Inconsistent,0.460
./benchmarkTables/Table2_1500.rt,Table2,UeUfFs,consistency,Unknown,Inconsistent,0.473
./benchmarkTables/Table2_1500.rt,Table2,UeUfVs,consistency,Unknown,Inconsistent,0.463
./benchmarkTables/Table3_1500.rt,Table3,UeArFs,consistency,Unknown,Consistent,0.462
./benchmarkTables/Table3_1500.rt,Table3,UeArVs,consistency,Unknown,Consistent,0.468
./benchmarkTables/Table3_1500.rt,Table3,UeUfFs,consistency,Unknown,Consistent,0.505
./benchmarkTables/Table3_1500.rt,Table3,UeUfVs,consistency,Unknown,Consistent,0.463
./benchmarkTables/Table4_1500.rt,Table4,UeArFs,consistency,Unknown,Consistent,0.476
./benchmarkTables/Table4_1500.rt,Table4,UeArVs,consistency,Unknown,Consistent,0.471
./benchmarkTables/Table4_1500.rt,Table4,UeUfFs,consistency,Unknown,Consistent,0.486
./benchmarkTables/Table4_1500.rt,Table4,UeUfVs,consistency,Unknown,Consistent,0.465
./benchmarkTables/Table1_1550.rt,Table1,UeArFs,consistency,Unknown,Inconsistent,0.481
./benchmarkTables/Table1_1550.rt,Table1,UeArVs,consistency,Unknown,Inconsistent,0.470
./benchmarkTables/Table1_1550.rt,Table1,UeUfFs,consistency,Unknown,Inconsistent,0.464
./benchmarkTables/Table1_1550.rt,Table1,UeUfVs,consistency,Unknown,Inconsistent,0.465
./benchmarkTables/Table2_1550.rt,Table2,UeArFs,consistency,Unknown,Inconsistent,0.464
./benchmarkTables/Table2_1550.rt,Table2,UeArVs,consistency,Unknown,Inconsistent,0.454
./benchmarkTables/Table2_1550.rt,Table2,UeUfFs,consistency,Unknown,Inconsistent,0.461
./benchmarkTables/Table2_1550.rt,Table2,UeUfVs,consistency,Unknown,Inconsistent,0.473
./benchmarkTables/Table3_1550.rt,Table3,UeArFs,consistency,Unknown,Consistent,0.472
./benchmarkTables/Table3_1550.rt,Table3,UeArVs,consistency,Unknown,Consistent,0.468
./benchmarkTables/Table3_1550.rt,Table3,UeUfFs,consistency,Unknown,Consistent,0.475
./benchmarkTables/Table3_1550.rt,Table3,UeUfVs,consistency,Unknown,Consistent,0.463
./benchmarkTables/Table4_1550.rt,Table4,UeArFs,consistency,Unknown,Consistent,0.469
./benchmarkTables/Table4_1550.rt,Table4,UeArVs,consistency,Unknown,Consistent,0.470
./benchmarkTables/Table4_1550.rt,Table4,UeUfFs,consistency,Unknown,Consistent,0.471
./benchmarkTables/Table4_1550.rt,Table4,UeUfVs,consistency,Unknown,Consistent,0.473
./benchmarkTables/Table1_1600.rt,Table1,UeArFs,consistency,Unknown,Inconsistent,0.467
./benchmarkTables/Table1_1600.rt,Table1,UeArVs,consistency,Unknown,Inconsistent,0.452
./benchmarkTables/Table1_1600.rt,Table1,UeUfFs,consistency,Unknown,Inconsistent,0.489
./benchmarkTables/Table1_1600.rt,Table1,UeUfVs,consistency,Unknown,Inconsistent,0.471
./benchmarkTables/Table2_1600.rt,Table2,UeArFs,consistency,Unknown,Inconsistent,0.462
./benchmarkTables/Table2_1600.rt,Table2,UeArVs,consistency,Unknown,Inconsistent,0.474
./benchmarkTables/Table2_1600.rt,Table2,UeUfFs,consistency,Unknown,Inconsistent,0.473
./benchmarkTables/Table2_1600.rt,Table2,UeUfVs,consistency,Unknown,Inconsistent,0.459
./benchmarkTables/Table3_1600.rt,Table3,UeArFs,consistency,Unknown,Consistent,0.483
./benchmarkTables/Table3_1600.rt,Table3,UeArVs,consistency,Unknown,Consistent,0.467
./benchmarkTables/Table3_1600.rt,Table3,UeUfFs,consistency,Unknown,Consistent,0.459
./benchmarkTables/Table3_1600.rt,Table3,UeUfVs,consistency,Unknown,Consistent,0.452
./benchmarkTables/Table4_1600.rt,Table4,UeArFs,consistency,Unknown,Consistent,0.465
./benchmarkTables/Table4_1600.rt,Table4,UeArVs,consistency,Unknown,Consistent,0.481
./benchmarkTables/Table4_1600.rt,Table4,UeUfFs,consistency,Unknown,Consistent,0.461
./benchmarkTables/Table4_1600.rt,Table4,UeUfVs,consistency,Unknown,Consistent,0.446
./benchmarkTables/Table1_1650.rt,Table1,UeArFs,consistency,Unknown,Inconsistent,0.465
./benchmarkTables/Table1_1650.rt,Table1,UeArVs,consistency,Unknown,Inconsistent,0.469
./benchmarkTables/Table1_1650.rt,Table1,UeUfFs,consistency,Unknown,Inconsistent,0.459
./benchmarkTables/Table1_1650.rt,Table1,UeUfVs,consistency,Unknown,Inconsistent,0.486
./benchmarkTables/Table2_1650.rt,Table2,UeArFs,consistency,Unknown,Inconsistent,0.472
./benchmarkTables/Table2_1650.rt,Table2,UeArVs,consistency,Unknown,Inconsistent,0.469
./benchmarkTables/Table2_1650.rt,Table2,UeUfFs,consistency,Unknown,Inconsistent,0.481
./benchmarkTables/Table2_1650.rt,Table2,UeUfVs,consistency,Unknown,Inconsistent,0.453
./benchmarkTables/Table3_1650.rt,Table3,UeArFs,consistency,Unknown,Consistent,0.478
./benchmarkTables/Table3_1650.rt,Table3,UeArVs,consistency,Unknown,Consistent,0.473
./benchmarkTables/Table3_1650.rt,Table3,UeUfFs,consistency,Unknown,Consistent,0.480
./benchmarkTables/Table3_1650.rt,Table3,UeUfVs,consistency,Unknown,Consistent,0.473
./benchmarkTables/Table4_1650.rt,Table4,UeArFs,consistency,Unknown,Consistent,0.463
./benchmarkTables/Table4_1650.rt,Table4,UeArVs,consistency,Unknown,Consistent,0.466
./benchmarkTables/Table4_1650.rt,Table4,UeUfFs,consistency,Unknown,Consistent,0.286
./benchmarkTables/Table4_1650.rt,Table4,UeUfVs,consistency,Unknown,Consistent,0.465
./benchmarkTables/Table1_1700.rt,Table1,UeArFs,consistency,Unknown,Inconsistent,0.458
./benchmarkTables/Table1_1700.rt,Table1,UeArVs,consistency,Unknown,Inconsistent,0.463
./benchmarkTables/Table1_1700.rt,Table1,UeUfFs,consistency,Unknown,Inconsistent,0.469
./benchmarkTables/Table1_1700.rt,Table1,UeUfVs,consistency,Unknown,Inconsistent,0.461
./benchmarkTables/Table2_1700.rt,Table2,UeArFs,consistency,Unknown,Inconsistent,0.469
./benchmarkTables/Table2_1700.rt,Table2,UeArVs,consistency,Unknown,Inconsistent,0.469
./benchmarkTables/Table2_1700.rt,Table2,UeUfFs,consistency,Unknown,Inconsistent,0.466
./benchmarkTables/Table2_1700.rt,Table2,UeUfVs,consistency,Unknown,Inconsistent,0.470
./benchmarkTables/Table3_1700.rt,Table3,UeArFs,consistency,Unknown,Consistent,0.494
./benchmarkTables/Table3_1700.rt,Table3,UeArVs,consistency,Unknown,Consistent,0.473
./benchmarkTables/Table3_1700.rt,Table3,UeUfFs,consistency,Unknown,Consistent,0.478
./benchmarkTables/Table3_1700.rt,Table3,UeUfVs,consistency,Unknown,Consistent,0.469
./benchmarkTables/Table4_1700.rt,Table4,UeArFs,consistency,Unknown,Consistent,0.467
./benchmarkTables/Table4_1700.rt,Table4,UeArVs,consistency,Unknown,Consistent,0.470
./benchmarkTables/Table4_1700.rt,Table4,UeUfFs,consistency,Unknown,Consistent,0.477
./benchmarkTables/Table4_1700.rt,Table4,UeUfVs,consistency,Unknown,Consistent,0.473
./benchmarkTables/Table1_1750.rt,Table1,UeArFs,consistency,Unknown,Inconsistent,0.471
./benchmarkTables/Table1_1750.rt,Table1,UeArVs,consistency,Unknown,Inconsistent,0.470
./benchmarkTables/Table1_1750.rt,Table1,UeUfFs,consistency,Unknown,Inconsistent,0.460
./benchmarkTables/Table1_1750.rt,Table1,UeUfVs,consistency,Unknown,Inconsistent,0.477
./benchmarkTables/Table2_1750.rt,Table2,UeArFs,consistency,Unknown,Inconsistent,0.464
./benchmarkTables/Table2_1750.rt,Table2,UeArVs,consistency,Unknown,Inconsistent,0.470
./benchmarkTables/Table2_1750.rt,Table2,UeUfFs,consistency,Unknown,Inconsistent,0.473
./benchmarkTables/Table2_1750.rt,Table2,UeUfVs,consistency,Unknown,Inconsistent,0.481
./benchmarkTables/Table3_1750.rt,Table3,UeArFs,consistency,Unknown,Consistent,0.479
./benchmarkTables/Table3_1750.rt,Table3,UeArVs,consistency,Unknown,Consistent,0.465
./benchmarkTables/Table3_1750.rt,Table3,UeUfFs,consistency,Unknown,Consistent,0.477
./benchmarkTables/Table3_1750.rt,Table3,UeUfVs,consistency,Unknown,Consistent,0.457
./benchmarkTables/Table4_1750.rt,Table4,UeArFs,consistency,Unknown,Consistent,0.468
./benchmarkTables/Table4_1750.rt,Table4,UeArVs,consistency,Unknown,Consistent,0.488
./benchmarkTables/Table4_1750.rt,Table4,UeUfFs,consistency,Unknown,Consistent,0.468
./benchmarkTables/Table4_1750.rt,Table4,UeUfVs,consistency,Unknown,Consistent,0.457
./benchmarkTables/Table1_1800.rt,Table1,UeArFs,consistency,Unknown,Inconsistent,0.470
./benchmarkTables/Table1_1800.rt,Table1,UeArVs,consistency,Unknown,Inconsistent,0.467
./benchmarkTables/Table1_1800.rt,Table1,UeUfFs,consistency,Unknown,Inconsistent,0.449
./benchmarkTables/Table1_1800.rt,Table1,UeUfVs,consistency,Unknown,Inconsistent,0.463
./benchmarkTables/Table2_1800.rt,Table2,UeArFs,consistency,Unknown,Inconsistent,0.474
./benchmarkTables/Table2_1800.rt,Table2,UeArVs,consistency,Unknown,Inconsistent,0.447
./benchmarkTables/Table2_1800.rt,Table2,UeUfFs,consistency,Unknown,Inconsistent,0.467
./benchmarkTables/Table2_1800.rt,Table2,UeUfVs,consistency,Unknown,Inconsistent,0.469
./benchmarkTables/Table3_1800.rt,Table3,UeArFs,consistency,Unknown,Consistent,0.476
./benchmarkTables/Table3_1800.rt,Table3,UeArVs,consistency,Unknown,Consistent,0.478
./benchmarkTables/Table3_1800.rt,Table3,UeUfFs,consistency,Unknown,Consistent,0.474
./benchmarkTables/Table3_1800.rt,Table3,UeUfVs,consistency,Unknown,Consistent,0.471
./benchmarkTables/Table4_1800.rt,Table4,UeArFs,consistency,Unknown,Consistent,0.466
./benchmarkTables/Table4_1800.rt,Table4,UeArVs,consistency,Unknown,Consistent,0.455
./benchmarkTables/Table4_1800.rt,Table4,UeUfFs,consistency,Unknown,Consistent,0.456
./benchmarkTables/Table4_1800.rt,Table4,UeUfVs,consistency,Unknown,Consistent,0.455
./benchmarkTables/Table1_1850.rt,Table1,UeArFs,consistency,Unknown,Inconsistent,0.463
./benchmarkTables/Table1_1850.rt,Table1,UeArVs,consistency,Unknown,Inconsistent,0.474
./benchmarkTables/Table1_1850.rt,Table1,UeUfFs,consistency,Unknown,Inconsistent,0.461
./benchmarkTables/Table1_1850.rt,Table1,UeUfVs,consistency,Unknown,Inconsistent,0.456
./benchmarkTables/Table2_1850.rt,Table2,UeArFs,consistency,Unknown,Inconsistent,0.477
./benchmarkTables/Table2_1850.rt,Table2,UeArVs,consistency,Unknown,Inconsistent,0.468
./benchmarkTables/Table2_1850.rt,Table2,UeUfFs,consistency,Unknown,Inconsistent,0.473
./benchmarkTables/Table2_1850.rt,Table2,UeUfVs,consistency,Unknown,Inconsistent,0.471
./benchmarkTables/Table3_1850.rt,Table3,UeArFs,consistency,Unknown,Consistent,0.479
./benchmarkTables/Table3_1850.rt,Table3,UeArVs,consistency,Unknown,Consistent,0.478
./benchmarkTables/Table3_1850.rt,Table3,UeUfFs,consistency,Unknown,Consistent,0.472
./benchmarkTables/Table3_1850.rt,Table3,UeUfVs,consistency,Unknown,Consistent,0.461
./benchmarkTables/Table4_1850.rt,Table4,UeArFs,consistency,Unknown,Consistent,0.486
./benchmarkTables/Table4_1850.rt,Table4,UeArVs,consistency,Unknown,Consistent,0.486
./benchmarkTables/Table4_1850.rt,Table4,UeUfFs,consistency,Unknown,Consistent,0.467
./benchmarkTables/Table4_1850.rt,Table4,UeUfVs,consistency,Unknown,Consistent,0.479
./benchmarkTables/Table1_1900.rt,Table1,UeArFs,consistency,Unknown,Inconsistent,0.469
./benchmarkTables/Table1_1900.rt,Table1,UeArVs,consistency,Unknown,Inconsistent,0.469
./benchmarkTables/Table1_1900.rt,Table1,UeUfFs,consistency,Unknown,Inconsistent,0.466
./benchmarkTables/Table1_1900.rt,Table1,UeUfVs,consistency,Unknown,Inconsistent,0.460
./benchmarkTables/Table2_1900.rt,Table2,UeArFs,consistency,Unknown,Inconsistent,0.477
./benchmarkTables/Table2_1900.rt,Table2,UeArVs,consistency,Unknown,Inconsistent,0.468
./benchmarkTables/Table2_1900.rt,Table2,UeUfFs,consistency,Unknown,Inconsistent,0.464
./benchmarkTables/Table2_1900.rt,Table2,UeUfVs,consistency,Unknown,Inconsistent,0.475
./benchmarkTables/Table3_1900.rt,Table3,UeArFs,consistency,Unknown,Consistent,0.486
./benchmarkTables/Table3_1900.rt,Table3,UeArVs,consistency,Unknown,Consistent,0.454
./benchmarkTables/Table3_1900.rt,Table3,UeUfFs,consistency,Unknown,Consistent,0.477
./benchmarkTables/Table3_1900.rt,Table3,UeUfVs,consistency,Unknown,Consistent,0.463
./benchmarkTables/Table4_1900.rt,Table4,UeArFs,consistency,Unknown,Consistent,0.467
./benchmarkTables/Table4_1900.rt,Table4,UeArVs,consistency,Unknown,Consistent,0.462
./benchmarkTables/Table4_1900.rt,Table4,UeUfFs,consistency,Unknown,Consistent,0.462
./benchmarkTables/Table4_1900.rt,Table4,UeUfVs,consistency,Unknown,Consistent,0.475
./benchmarkTables/Table1_1950.rt,Table1,UeArFs,consistency,Unknown,Inconsistent,0.489
./benchmarkTables/Table1_1950.rt,Table1,UeArVs,consistency,Unknown,Inconsistent,0.462
./benchmarkTables/Table1_1950.rt,Table1,UeUfFs,consistency,Unknown,Inconsistent,0.472
./benchmarkTables/Table1_1950.rt,Table1,UeUfVs,consistency,Unknown,Inconsistent,0.457
./benchmarkTables/Table2_1950.rt,Table2,UeArFs,consistency,Unknown,Inconsistent,0.476
./benchmarkTables/Table2_1950.rt,Table2,UeArVs,consistency,Unknown,Inconsistent,0.484
./benchmarkTables/Table2_1950.rt,Table2,UeUfFs,consistency,Unknown,Inconsistent,0.444
./benchmarkTables/Table2_1950.rt,Table2,UeUfVs,consistency,Unknown,Inconsistent,0.450
./benchmarkTables/Table3_1950.rt,Table3,UeArFs,consistency,Unknown,Consistent,0.483
./benchmarkTables/Table3_1950.rt,Table3,UeArVs,consistency,Unknown,Consistent,0.456
./benchmarkTables/Table3_1950.rt,Table3,UeUfFs,consistency,Unknown,Consistent,0.481
./benchmarkTables/Table3_1950.rt,Table3,UeUfVs,consistency,Unknown,Consistent,0.463
./benchmarkTables/Table4_1950.rt,Table4,UeArFs,consistency,Unknown,Consistent,0.479
./benchmarkTables/Table4_1950.rt,Table4,UeArVs,consistency,Unknown,Consistent,0.464
./benchmarkTables/Table4_1950.rt,Table4,UeUfFs,consistency,Unknown,Consistent,0.482
./benchmarkTables/Table4_1950.rt,Table4,UeUfVs,consistency,Unknown,Consistent,0.456
./benchmarkTables/Table1_2000.rt,Table1,UeArFs,consistency,Unknown,Inconsistent,0.473
./benchmarkTables/Table1_2000.rt,Table1,UeArVs,consistency,Unknown,Inconsistent,0.475
./benchmarkTables/Table1_2000.rt,Table1,UeUfFs,consistency,Unknown,Inconsistent,0.469
./benchmarkTables/Table1_2000.rt,Table1,UeUfVs,consistency,Unknown,Inconsistent,0.467
./benchmarkTables/Table2_2000.rt,Table2,UeArFs,consistency,Unknown,Inconsistent,0.466
./benchmarkTables/Table2_2000.rt,Table2,UeArVs,consistency,Unknown,Inconsistent,0.458
./benchmarkTables/Table2_2000.rt,Table2,UeUfFs,consistency,Unknown,Inconsistent,0.472
./benchmarkTables/Table2_2000.rt,Table2,UeUfVs,consistency,Unknown,Inconsistent,0.469
./benchmarkTables/Table3_2000.rt,Table3,UeArFs,consistency,Unknown,Consistent,0.477
./benchmarkTables/Table3_2000.rt,Table3,UeArVs,consistency,Unknown,Consistent,0.462
./benchmarkTables/Table3_2000.rt,Table3,UeUfFs,consistency,Unknown,Consistent,0.461
./benchmarkTables/Table3_2000.rt,Table3,UeUfVs,consistency,Unknown,Consistent,0.460
./benchmarkTables/Table4_2000.rt,Table4,UeArFs,consistency,Unknown,Consistent,0.461
./benchmarkTables/Table4_2000.rt,Table4,UeArVs,consistency,Unknown,Consistent,0.484
./benchmarkTables/Table4_2000.rt,Table4,UeUfFs,consistency,Unknown,Consistent,0.462
./benchmarkTables/Table4_2000.rt,Table4,UeUfVs,consistency,Unknown,Consistent,0.449
./benchmarkTables/Table1_50.rt,Table1,UeArFs,consistency,Unknown,Inconsistent,0.473
./benchmarkTables/Table1_50.rt,Table1,UeArVs,consistency,Unknown,Inconsistent,0.456
./benchmarkTables/Table1_50.rt,Table1,UeUfFs,consistency,Unknown,Inconsistent,0.452
./benchmarkTables/Table1_50.rt,Table1,UeUfVs,consistency,Unknown,Inconsistent,0.462
./benchmarkTables/Table2_50.rt,Table2,UeArFs,consistency,Unknown,Inconsistent,0.452
./benchmarkTables/Table2_50.rt,Table2,UeArVs,consistency,Unknown,Inconsistent,0.448
./benchmarkTables/Table2_50.rt,Table2,UeUfFs,consistency,Unknown,Inconsistent,0.449
./benchmarkTables/Table2_50.rt,Table2,UeUfVs,consistency,Unknown,Inconsistent,0.450
./benchmarkTables/Table3_50.rt,Table3,UeArFs,consistency,Unknown,Consistent,0.455
./benchmarkTables/Table3_50.rt,Table3,UeArVs,consistency,Unknown,Consistent,0.472
./benchmarkTables/Table3_50.rt,Table3,UeUfFs,consistency,Unknown,Consistent,0.465
./benchmarkTables/Table3_50.rt,Table3,UeUfVs,consistency,Unknown,Consistent,0.469
./benchmarkTables/Table4_50.rt,Table4,UeArFs,consistency,Unknown,Consistent,0.457
./benchmarkTables/Table4_50.rt,Table4,UeArVs,consistency,Unknown,Consistent,0.465
./benchmarkTables/Table4_50.rt,Table4,UeUfFs,consistency,Unknown,Consistent,0.462
./benchmarkTables/Table4_50.rt,Table4,UeUfVs,consistency,Unknown,Consistent,0.464
./benchmarkTables/Table1_100.rt,Table1,UeArFs,consistency,Unknown,Inconsistent,0.445
./benchmarkTables/Table1_100.rt,Table1,UeArVs,consistency,Unknown,Inconsistent,0.456
./benchmarkTables/Table1_100.rt,Table1,UeUfFs,consistency,Unknown,Inconsistent,0.451
./benchmarkTables/Table1_100.rt,Table1,UeUfVs,consistency,Unknown,Inconsistent,0.460
./benchmarkTables/Table2_100.rt,Table2,UeArFs,consistency,Unknown,Inconsistent,0.447
./benchmarkTables/Table2_100.rt,Table2,UeArVs,consistency,Unknown,Inconsistent,0.448
./benchmarkTables/Table2_100.rt,Table2,UeUfFs,consistency,Unknown,Inconsistent,0.449
./benchmarkTables/Table2_100.rt,Table2,UeUfVs,consistency,Unknown,Inconsistent,0.446
./benchmarkTables/Table3_100.rt,Table3,UeArFs,consistency,Unknown,Consistent,0.460
./benchmarkTables/Table3_100.rt,Table3,UeArVs,consistency,Unknown,Consistent,0.465
./benchmarkTables/Table3_100.rt,Table3,UeUfFs,consistency,Unknown,Consistent,0.466
./benchmarkTables/Table3_100.rt,Table3,UeUfVs,consistency,Unknown,Consistent,0.459
./benchmarkTables/Table4_100.rt,Table4,UeArFs,consistency,Unknown,Consistent,0.452
./benchmarkTables/Table4_100.rt,Table4,UeArVs,consistency,Unknown,Consistent,0.465
./benchmarkTables/Table4_100.rt,Table4,UeUfFs,consistency,Unknown,Consistent,0.460
./benchmarkTables/Table4_100.rt,Table4,UeUfVs,consistency,Unknown,Consistent,0.445
./benchmarkTables/Table1_150.rt,Table1,UeArFs,consistency,Unknown,Inconsistent,0.457
./benchmarkTables/Table1_150.rt,Table1,UeArVs,consistency,Unknown,Inconsistent,0.454
./benchmarkTables/Table1_150.rt,Table1,UeUfFs,consistency,Unknown,Inconsistent,0.454
./benchmarkTables/Table1_150.rt,Table1,UeUfVs,consistency,Unknown,Inconsistent,0.445
./benchmarkTables/Table2_150.rt,Table2,UeArFs,consistency,Unknown,Inconsistent,0.441
./benchmarkTables/Table2_150.rt,Table2,UeArVs,consistency,Unknown,Inconsistent,0.436
./benchmarkTables/Table2_150.rt,Table2,UeUfFs,consistency,Unknown,Inconsistent,0.459
./benchmarkTables/Table2_150.rt,Table2,UeUfVs,consistency,Unknown,Inconsistent,0.460
./benchmarkTables/Table3_150.rt,Table3,UeArFs,consistency,Unknown,Consistent,0.467
./benchmarkTables/Table3_150.rt,Table3,UeArVs,consistency,Unknown,Consistent,0.472
./benchmarkTables/Table3_150.rt,Table3,UeUfFs,consistency,Unknown,Consistent,0.474
./benchmarkTables/Table3_150.rt,Table3,UeUfVs,consistency,Unknown,Consistent,0.446
